SessionID,UserID,StartTime,EndTime,Genre,DeviceType,SubscriptionType,Region,DurationMinutes,WatchMinutes,CompletionRate,BufferEvents,BitrateMbps,UserRating,PeakHours,PauseCount,VolumeChanges,AdSkips
SSN103518,USR5920,2024-03-12T21:32:44,2024-03-12T21:59:44,Romance,Smart TV,Premium,Canada,28,21,0.82,2,4.57,3.5,Yes,1,0,0
SSN103519,USR6393,2024-10-25T09:50:45,2024-10-25T12:39:45,Action,Tablet,Premium,CANADA,171,170,1,1,3.24,5,No,1,1,0
SSN103520,USR7972,2024-05-08T16:07:29,2024-05-08T17:37:29,Documentary,GAME CONSOLE,Standard,Germany,87,69,0.78,1,3.08,5,No,3,3,1
SSN103521,USR4588,2024-12-31T04:07:43,2024-12-31T05:45:43,Horror,PC,Standard,us,100,76,0.76,0,4.14,4.6,No,2,1,0
SSN103522,USR7564,2024-06-20T17:53:54,2024-06-20T20:22:54,Action,Smart TV,Premium,US,147,142,0.97,2,3.9,3.8,No,0,5,0
SSN103523,USR4672,2024-04-27T18:45:32,2024-04-27T20:35:32,Drama,Mobile,Basic,Canada,111,71,0.67,1,4.42,4.5,Yes,1,3,1
SSN103524,USR3958,2024-03-01T14:38:33,2024-03-01T17:27:33,Horror,Smart TV,Basic,Germany,169,139,0.84,1,,3.9,No,1,3,2
SSN103525,USR7401,2024-07-30T04:54:48,2024-07-30T07:22:48,Action,Game Console,Basic,France,146,146,1,0,2.75,4.2,No,1,2,0
SSN103526,USR6236,2024-02-22T13:25:57,2024-02-22T14:59:57,Animation,Mobile,Basic,Australia,95,61,0.62,2,3.68,4.1,No,0,1,0
SSN103527,USR1350,2024-01-26T01:52:49,2024-01-26T03:17:49,Horror,Smart TV,Premium,Canada,87,51,0.6,2,5.35,4.6,Yes,1,1,0
SSN103528,USR3653,2024-12-16T03:49:02,2024-12-16T04:44:02,Documentary,Smart TV,Basic,Canada,54,38,0.74,1,4.46,4.1,No,3,1,0
SSN103529,USR6091,2024-07-09T23:19:43,2024-07-10T01:00:43,Sci-Fi,PC,Standard,Australia,101,99,0.98,0,4.9,2.8,Yes,1,3,0
SSN103530,USR7524,2024-10-19T12:38:48,2024-10-19T14:10:48,Animation,Game Console,Standard,US,93,57,0.61,0,3.93,4.8,No,2,4,0
SSN103531,USR4671,2024-01-28T23:20:57,2024-01-29T00:20:57,documentary,Game Console,Standard,US,61,59,0.93,1,3.01,3.6,Yes,1,2,0
SSN103532,USR6923,2024-08-03T05:39:10,2024-08-03T07:50:10,Sci-Fi,Game Console,Basic,Germany,130,97,0.72,0,3.3,4.6,No,3,3,2
SSN103533,USR6179,2024-07-22T06:02:47,2024-07-22T08:00:47,Comedy,Mobile,Standard,UK,118,91,0.79,0,3.44,4.2,No,0,0,0
SSN103534,USR9327,2024-10-12T05:07:50,2024-10-12T05:32:50,Action,Game Console,Basic,India,24,28,1,1,2.97,4.1,No,1,0,0
SSN103535,USR2534,2024-10-19T02:40:00,2024-10-19T03:51:00,drama,Mobile,Standard,Australia,70,71,0.99,0,3.63,4.9,No,2,2,1
SSN103536,USR3146,2024-05-01T18:43:41,2024-05-01T20:15:41,Action,Mobile,Premium,UK ,93,85,0.91,0,2.59,3.7,Yes,0,2,0
SSN103537,USR5797,2024-11-03T00:05:22,2024-11-03T00:57:22,Sci-Fi,Tablet,Standard,Brazil,53,42,0.9,3,5.11,5,Yes,1,2,1
SSN103538,USR7746,2024-10-31T22:52:56,2024-11-01T00:22:56,Sci-Fi,PC,Basic,BR,91,61,0.67,0,4.45,3.2,Yes,0,2,1
SSN103539,USR9206,2024-09-23T23:23:24,2024-09-24T01:23:24,Animation,PC,Standard,India,119,113,0.94,1,3.75,,Yes,0,2,1
SSN103540,USR1075,2024-11-17T02:45:54,2024-11-17T04:59:54,Romance,Game Console,Basic,France,136,117,0.83,2,4.12,4,No,2,0,0
SSN103541,USR4833,2024-11-30T05:24:05,2024-11-30T06:15:05,Comedy,Game Console,Standard,Canada,54,34,0.73,2,4.12,3.3,No,1,2,0
SSN103542,USR3517,2024-09-15T10:37:21,2024-09-15T12:34:21,Comedy,Tablet,Basic,Australia,119,102,0.89,0,,4.1,No,1,2,0
SSN103543,USR1456,2024-01-21T22:13:03,2024-01-22T00:47:03,Documentary,Tablet,Basic,UK,153,84,0.53,0,3.77,5,Yes,1,1,3
SSN103544,USR3863,2024-05-20T06:56:53,2024-05-20T09:29:53,Documentary,Smart TV,Premium,US,150,155,0.98,2,6.03,4.4,No,3,1,0
SSN103545,USR7518,2024-05-25T19:18:28,2024-05-25T20:44:28,Cartoon,Mobile,Standard,Australia,87,86,0.96,0,2.61,4.9,Yes,1,2,1
SSN103546,USR3258,2024-11-18T05:20:51,2024-11-18T05:50:51,Drama,Tablet,Standard,US,30,30,0.99,0,2.6,5,No,1,0,3
SSN103547,USR4608,2024-12-12T02:09:51,2024-12-12T04:03:51,Sci-Fi,Smart TV,Standard,UK,113,91,,1,5.97,3.9,No,0,2,0
SSN103548,USR6232,2024-04-04T06:20:27,2024-04-04T07:22:27,Romance,PC,Standard,Germany,62,34,0.59,0,3.67,,No,0,2,0
SSN103549,USR6610,2024-01-18T10:14:44,2024-01-18T12:04:44,Documentary,Smart TV,Premium,Germany,111,99,0.86,3,2.62,3.8,No,1,2,0
SSN103550,USR3555,2024-11-17T00:41:36,2024-11-17T02:27:36,Action,tablet,Basic,Brazil,108,71,0.71,0,2.21,4.4,Yes,1,2,0
SSN103551,USR8632,2024-07-16T22:47:16,2024-07-17T00:03:16,Drama,desktop,Standard,Germany,77,65,0.88,0,3.48,5,Yes,2,0,1
SSN103552,USR8806,2024-11-04T12:08:42,2024-11-04T14:09:42,Action,Game Console,Basic,Australia,119,123,,0,1.98,4.2,No,2,3,1
SSN103553,USR8801,2024-02-06T14:23:00,2024-02-06T15:38:00,Documentary,Game Console,Basic,Canada,74,60,0.8,0,3.13,3.9,No,1,0,0
SSN103554,USR6685,2024-03-28T18:11:24,2024-03-28T20:00:24,Horror,Smart TV,Premium,Canada,110,101,0.95,3,4.54,4.5,Yes,0,2,0
SSN103555,USR4701,2024-01-14T12:43:25,2024-01-14T13:15:25,Horror,PC,Standard,Germany,29,23,0.7,2,3.72,4.1,No,2,0,4
SSN103556,USR7575,2024-12-16T20:12:24,2024-12-16T20:48:24,Drama,Game Console,Premium,India,38,28,,1,3.83,2.8,Yes,4,4,0
SSN103557,USR4722,2024-09-13T18:21:47,2024-09-13T19:45:47,Cartoon,Game Console,Standard,UK,85,77,,1,3.29,3.7,Yes,0,0,0
SSN103558,USR8607,2024-02-01T08:25:47,2024-02-01T09:26:47,Comedy,Smart TV,Basic,Canada,62,48,0.79,1,5.31,3.4,No,2,5,2
SSN103559,USR5841,2024-05-02T18:32:45,2024-05-02T20:01:45,Drama,Smart TV,Premium,UK,83,84,0.95,3,4.13,4.5,Yes,3,4,0
SSN103560,USR3706,2024-09-02T18:56:23,2024-09-02T20:58:23,Horror,PC,basic,US,123,80,,0,3.59,3.5,Yes,1,0,1
SSN103561,USR5796,2024-09-10T12:44:08,2024-09-10T15:22:08,drama,Tablet,Premium,Canada,160,113,0.71,1,2.38,5,No,4,0,0
SSN103562,USR9186,2024-04-26T01:17:25,2024-04-26T03:46:25,ACTION,Tablet,Standard,France,147,120,0.8,3,4.42,4,Yes,1,3,0
SSN103563,USR2292,2024-09-13T11:49:58,2024-09-13T13:42:58,Romance,Game Console,Standard,Brazil,114,60,0.5,1,2.6,4.8,No,2,3,1
SSN103564,USR6376,2024-12-08T17:31:31,2024-12-08T19:46:31,Animation,Smart TV,Standard,Brazil,135,119,0.89,1,4.14,5,No,1,1,2
SSN103565,USR8681,2024-02-20T23:44:59,2024-02-21T01:57:59,Documentary,PC,Standard,Germany,131,135,1,1,3.73,4.3,Yes,2,1,0
SSN103566,USR8312,2024-07-19T06:29:27,2024-07-19T08:42:27,Comedy,Tablet,Standard,France,133,105,0.8,1,4.41,5,No,1,2,0
SSN103567,USR5215,2024-04-20T23:43:53,2024-04-21T01:33:53,Action,Smart TV,Basic,France,111,66,0.6,2,6.9,,Yes,0,4,2
SSN103568,USR5575,2024-11-09T00:47:53,2024-11-09T03:44:53,Drama,PC,PREMIUM,india,178,123,,0,3.81,2.9,Yes,3,1,0
SSN103569,USR2956,2024-11-17T11:56:17,2024-11-17T13:37:17,Animation,Mobile,Standard,Germany,105,102,0.99,0,3.32,3.3,No,2,2,2
SSN103570,USR4471,2024-09-18T07:30:09,2024-09-18T09:34:09,Horror ,Smart TV,Basic,India,128,110,,2,4.28,4,No,0,0,0
SSN103571,USR1972,2024-11-05T14:09:59,2024-11-05T15:19:59,Action,Smart TV,Standard,US,72,44,,3,,3.9,No,1,1,0
SSN103572,USR5129,2024-06-22T13:14:22,2024-06-22T14:38:22,Horror,Mobile,Basic,Australia,86,82,,1,2.84,3.8,No,4,1,0
SSN103573,USR9935,2024-04-13T06:03:08,2024-04-13T08:45:08,Romance,Tablet,Standard,Germany,164,159,1,1,4.33,4.4,No,1,2,1
SSN103574,USR6546,2024-03-15T01:07:10,2024-03-15T02:14:10,Comedy,PC,Premium,india,65,36,0.58,2,3.58,5,Yes,1,2,0
SSN103575,USR2612,2024-02-22T06:43:35,2024-02-22T08:23:35,Action,Smart TV,Premium,UK,99,74,0.75,1,4.65,4.7,No,1,3,0
SSN103576,USR1718,2024-09-23T05:41:34,2024-09-23T08:31:34,Romance,Tablet,Basic,Canada,171,120,0.72,0,6.32,4.2,No,0,1,3
SSN103577,USR7486,2024-11-18T21:23:55,2024-11-18T22:57:55,Action,Tablet,Standard,India,94,74,0.77,1,5.77,3.4,Yes,0,5,0
SSN103578,USR2361,2024-10-19T08:20:31,2024-10-19T10:03:31,Comedy,Tablet,Basic,India,100,60,0.66,0,3.32,5,No,1,3,1
SSN103579,USR1481,2024-05-11T17:16:37,2024-05-11T19:25:37,Animation,Tablet,Basic,Canada,128,131,,1,3.85,4.7,No,0,3,0
SSN103580,USR9120,2024-08-27T00:17:59,2024-08-27T01:04:59,Documentary,Smart TV,Basic,US,46,39,0.83,0,4.52,3.4,Yes,2,1,1
SSN103581,USR2295,2024-05-10T03:44:33,2024-05-10T05:54:33,Documentary,Smart TV,Basic,US,128,94,0.74,1,5.28,3.6,No,2,3,1
SSN103582,USR2868,2024-03-26T18:37:03,2024-03-26T21:26:03,Horror,Mobile,Basic,India,170,114,0.69,2,2.94,3.5,Yes,2,3,1
SSN103583,USR8755,2024-08-27T15:39:22,2024-08-27T18:22:22,Romance,PC,Basic,Germany,162,91,0.57,1,5.03,3.2,No,1,2,1
SSN103584,USR8360,2024-01-11T05:06:30,2024-01-11T06:27:30,Action,Mobile,Premium,Canada,84,38,0.48,2,3.22,4,No,1,1,0
SSN103585,USR2194,2024-06-27T02:55:52,2024-06-27T03:30:52,Action,Smart TV,Basic,Germany,33,29,0.86,1,5.28,4.2,No,0,2,1
SSN103586,USR7380,2024-08-31T16:58:53,2024-08-31T17:30:53,Drama,Tablet,Basic,Australia,31,34,0.98,1,3.71,4.6,No,4,2,3
SSN103587,USR4904,2024-11-07T22:57:13,2024-11-08T00:14:13,Sci-Fi,Mobile,Basic,Canada,79,70,0.91,0,3.51,4.3,Yes,0,5,1
SSN103588,USR3063,2024-01-27T07:17:24,2024-01-27T08:04:24,Romance,PC,Standard,US,45,23,0.52,3,2.81,3.1,No,0,1,0
SSN103589,USR3462,2024-01-06T00:21:11,2024-01-06T01:35:11,Horror,PC,Standard,Canada,73,73,1,2,2.46,4.5,Yes,2,0,0
SSN103590,USR3794,2024-11-10T12:24:06,2024-11-10T13:57:06,ACTION,Game Console,Premium,Brazil,91,66,0.73,2,4.01,4.6,No,0,7,0
SSN103591,USR5440,2024-11-16T19:25:08,2024-11-16T20:41:08,Drama,Tablet,Standard,Germany,75,61,0.8,2,4.75,4.7,Yes,4,1,0
SSN103592,USR9259,2024-05-09T20:22:29,2024-05-09T21:53:29,Action,Smart TV,Basic,Canada,93,72,,2,5.72,3.9,Yes,0,2,0
SSN103593,USR2793,2024-01-09T09:59:15,2024-01-09T10:39:15,Romance,PC,Basic,US,36,36,0.99,0,1.48,3.1,No,1,1,3
SSN103594,USR8636,2024-04-22T07:02:11,2024-04-22T07:22:11,Drama,Smart TV,Standard,France,24,14,0.85,2,3.45,4.2,No,2,7,3
SSN103595,USR5327,2024-04-23T06:40:44,2024-04-23T08:00:44,Comedy,Smart TV,Standard,Canada,80,61,0.75,1,5.27,2.8,No,2,1,1
SSN103596,USR8964,2024-10-23T21:28:38,2024-10-23T23:53:38,Animation,Smart TV,Standard,India,147,148,1,1,6,3.2,Yes,0,4,1
SSN103597,USR1788,2024-09-07T13:02:00,2024-09-07T15:33:00,Documentary,PC,Basic,Australia,148,90,0.6,1,3.04,3.1,No,2,0,2
SSN103598,USR2008,2024-10-06T13:53:14,2024-10-06T14:46:14,Documentary,Mobile,Standard,Brazil,46,51,0.97,0,3.69,4.4,No,2,2,1
SSN103599,USR3740,2024-10-09T14:01:51,2024-10-09T14:41:51,Horror,Smart TV,Standard,France,40,25,0.64,2,6.88,4.4,No,1,3,0
SSN103600,USR6054,2024-11-20T23:49:30,2024-11-21T02:02:30,Drama,Tablet,Standard,France,134,100,0.76,1,3.27,3,Yes,4,5,0
SSN103601,USR1313,2024-03-07T09:39:16,2024-03-07T12:03:16,Romance,Tablet,Premium,Brazil,143,115,0.8,1,2.59,4.6,No,0,3,0
SSN103602,USR5939,2024-01-07T07:52:15,2024-01-07T10:34:15,Action,Desktop,Premium,US,159,57,0.37,1,3.49,3.4,No,3,1,0
SSN103603,USR6592,2024-01-24T22:43:54,2024-01-24T23:28:54,Comedy,Smart TV,Standard,US,46,44,0.89,2,,3.6,Yes,2,1,2
SSN103604,USR4195,2024-10-29T00:16:40,2024-10-29T01:44:40,Horror,Game Console,Basic,UK,86,35,0.38,0,2.06,4.6,Yes,0,3,0
SSN103605,USR5393,2024-01-22T10:39:47,2024-01-22T12:34:47,romance,Game Console,Premium,Canada,112,117,1,0,2.99,4,No,2,1,0
SSN103606,USR6595,2024-10-27T01:41:36,2024-10-27T02:42:36,Documentary,Tablet,Basic,Germany,61,52,0.87,1,4.21,3.2,Yes,3,4,0
SSN103607,USR7011,2024-07-09T03:41:59,2024-07-09T06:28:59,Documentary,PC,Premium,Canada,169,168,1,2,3.76,4.9,No,1,2,0
SSN103608,USR2760,2024-08-12T19:28:51,2024-08-12T20:05:51,Animation,PC,Basic,Canada,34,30,0.85,1,2.5,3.2,Yes,0,0,0
SSN103609,USR3592,2024-01-23T23:38:40,2024-01-24T00:01:40,Drama,Tablet,STD,Germany,21,20,0.93,3,3.88,4.7,Yes,3,1,0
SSN103610,USR1205,2024-07-07T04:25:22,2024-07-07T06:56:22,Horror,Game Console,Basic,France,148,149,0.99,1,4.12,,No,1,2,1
SSN103611,USR1287,2024-04-05T10:11:17,2024-04-05T10:59:17,Action,PC,Premium,UK,48,34,0.66,1,3.97,4.7,No,0,3,0
SSN103612,USR5834,2024-09-26T22:53:39,2024-09-27T01:35:39,Horror,Smart TV,Basic,Australia,162,108,0.68,0,5,2.8,Yes,1,1,0
SSN103613,USR7105,2024-04-29T11:18:55,2024-04-29T13:37:55,Documentary,Game Console,Premium,Australia,139,96,0.69,0,3.66,5,No,3,2,0
SSN103614,USR9081,2024-11-15T22:11:14,2024-11-15T23:35:14,Documentary,Game Console,Standard,AU,86,53,0.62,0,,,Yes,2,1,0
SSN103615,USR2600,2024-06-26T18:55:36,2024-06-26T20:50:36,Romance,PC,Premium,brazil,112,84,0.73,2,2.82,2.8,Yes,1,1,0
SSN103616,USR7849,2024-02-07T16:31:32,2024-02-07T19:01:32,Comedy,Game Console,Premium,Germany,152,108,0.72,2,4.44,3.3,No,1,1,0
SSN103617,USR9047,2024-11-15T20:23:31,2024-11-15T22:11:31,Action,PC,Premium,Canada,110,106,0.98,1,,5,Yes,3,3,0
SSN103618,USR5386,2024-12-30T07:20:27,2024-12-30T09:47:27,animation,Smart TV,Standard,India,150,124,0.85,1,3.9,5,No,1,1,0
SSN103619,USR2550,2024-06-21T07:22:17,2024-06-21T10:11:17,Documentary,Smart TV,Basic,India,173,137,0.79,1,,5,No,2,4,3
SSN103620,USR8917,2024-08-22T15:31:26,2024-08-22T17:35:26,Drama,Game Console,Standard,India,126,75,0.63,1,4.07,4.6,No,3,3,1
SSN103621,USR1721,2024-12-29T06:27:08,2024-12-29T09:01:08,Animation,Tablet,Standard,Canada,154,124,,0,3.68,5,No,2,5,0
SSN103622,USR7036,2024-01-17T12:12:30,2024-01-17T12:53:30,Horror,Mobile,Premium,India,43,32,0.79,2,3.45,2.8,No,0,3,0
SSN103623,USR6707,2024-04-13T06:06:20,2024-04-13T08:23:20,Comedy,Smart TV,Basic,UK,139,129,0.91,0,5.25,2.8,No,2,1,2
SSN103624,USR1120,2024-07-18T01:46:58,2024-07-18T03:35:58,Sci-Fi,Mobile,Standard,France,108,106,0.97,0,2.75,4.5,Yes,2,1,0
SSN103625,USR5893,2024-11-24T05:52:03,2024-11-24T08:04:03,Drama,Tablet,Basic,UK,125,76,0.59,0,3.46,,No,2,2,0
SSN103626,USR1040,2024-01-19T18:35:39,2024-01-19T18:56:39,Documentary,Smart TV,Premium,France,19,14,0.72,2,6.15,3.1,Yes,4,2,0
SSN103627,USR9440,2024-08-04T17:36:29,2024-08-04T18:36:29,Horror,Mobile,Basic,France,58,40,0.65,1,2.99,4.7,No,0,2,0
SSN103628,USR3355,2024-02-12T18:10:51,2024-02-12T20:03:51,Documentary,Mobile,Standard,Australia,111,57,0.48,0,3.39,5,Yes,4,5,1
SSN103629,USR3776,2024-05-28T11:03:01,2024-05-28T13:01:01,Horror ,PC,Premium,India,117,97,0.83,2,4.01,3,No,1,1,0
SSN103630,USR5988,2024-06-23T20:49:20,2024-06-23T23:30:20,Horror,Game Console,Basic,Australia,159,137,0.86,2,3.92,4.2,Yes,2,2,1
SSN103631,USR7442,2024-06-14T11:44:38,2024-06-14T14:16:38,Documentary,Tablet,Premium,Australia,150,112,0.73,1,2.39,3.4,No,1,2,0
SSN103632,USR9910,2024-01-20T00:31:36,2024-01-20T02:37:36,Romance,Mobile,Premium,Germany,126,111,0.88,0,4.86,4.8,Yes,1,1,0
SSN103633,USR4680,2024-01-11T10:31:53,2024-01-11T11:10:53,Animation,Smart TV,Standard,Brazil,42,25,0.65,1,3.48,4.4,No,1,3,1
SSN103634,USR6069,2024-07-10T00:18:37,2024-07-10T01:37:37,Horror,Smart TV,Standard,India,81,72,0.9,1,5.44,,Yes,1,1,2
SSN103635,USR1049,2024-06-02T02:32:52,2024-06-02T04:51:52,Action,Smart TV,Standard,US,140,137,0.98,2,7.52,2.9,No,2,4,0
SSN103636,USR4135,2024-07-20T13:38:41,2024-07-20T14:53:41,Comedy,Smart TV,Basic,France,76,34,0.45,1,,2.4,No,1,2,0
SSN103637,USR3804,2024-11-19T04:13:03,2024-11-19T05:46:03,Animation,Smart TV,Standard,UK,93,78,0.87,2,6.78,3.1,No,1,0,2
SSN103638,USR1057,2024-03-28T03:09:49,2024-03-28T04:13:49,drama,Game Console,Standard,India,67,41,0.66,0,3.04,3.8,No,3,5,0
SSN103639,USR7640,2024-05-22T23:14:59,2024-05-23T00:20:59,Comedy,Tablet,Standard,US,69,67,1,0,4.72,3.2,Yes,2,4,0
SSN103640,USR3342,2024-06-04T06:14:16,2024-06-04T06:55:16,Comedy,Game Console,Premium,Canada,45,35,,2,,3.3,No,3,2,0
SSN103641,USR8779,2024-06-03T19:24:05,2024-06-03T22:22:05,Animation,Tablet,Basic,India,179,82,0.46,2,4.23,4.5,Yes,0,0,0
SSN103642,USR2709,2024-03-08T10:36:53,2024-03-08T12:12:53,Drama,Mobile,Basic,US,102,65,0.67,2,3.72,4.1,No,2,1,1
SSN103643,USR2683,2024-05-02T16:13:55,2024-05-02T18:03:55,Romance,Game Console,Premium,Australia,111,82,0.77,1,3.72,5,No,1,4,0
SSN103644,USR6433,2024-08-24T18:10:45,2024-08-24T19:12:45,Documentary,Smart TV,Basic,Canada,60,59,0.95,1,2.35,4.1,Yes,1,1,0
SSN103645,USR1604,2024-01-30T22:34:56,2024-01-31T00:23:56,Animation,Mobile,Standard,India,106,80,0.73,1,4.21,4.7,Yes,1,1,1
SSN103646,USR7204,2024-06-18T01:58:09,2024-06-18T03:46:09,Comedy,Mobile,Premium,Canada,109,60,0.59,1,3.6,3.4,Yes,1,2,0
SSN103647,USR6152,2024-11-09T01:25:16,2024-11-09T02:35:16,Comedy,Game Console,Basic,Brazil,71,70,1,0,4.17,3.2,Yes,0,4,0
SSN103648,USR2844,2024-05-26T01:48:24,2024-05-26T02:57:24,Documentary,Game Console,PREMIUM,Canada,69,39,0.48,2,3.48,4.1,Yes,1,1,0
SSN103649,USR1761,2024-11-06T01:03:24,2024-11-06T01:54:24,Comedy,Mobile,Basic,India,54,22,0.46,2,2.14,4.5,Yes,1,6,1
SSN103650,USR7690,2024-06-20T11:26:34,2024-06-20T13:32:34,Horror,PC,Basic,Brazil,123,130,1,2,3.51,4,No,1,3,1
SSN103651,USR9599,2024-03-11T22:47:09,2024-03-11T23:24:09,Horror,Smart TV,Standard,Canada,37,32,0.77,2,3.49,5,Yes,4,0,2
SSN103652,USR3049,2024-10-12T10:16:51,2024-10-12T13:04:51,Drama,TAB,Standard,Germany,169,128,0.75,0,1.88,4.1,No,1,1,2
SSN103653,USR7169,2024-03-27T19:45:49,2024-03-27T21:41:49,Documentary,Tablet,Basic,France,112,61,0.53,0,4.23,3.7,Yes,1,4,1
SSN103654,USR8616,2024-06-19T07:09:05,2024-06-19T09:01:05,Action,Smart TV,Basic,Australia,111,82,0.75,3,5.07,3.6,No,3,2,2
SSN103655,USR6232,2024-01-22T02:03:16,2024-01-22T02:24:16,Sci-Fi,PC,Standard,UK,24,7,0.5,0,4.5,4.9,No,2,2,2
SSN103656,USR1941,2024-03-21T21:51:45,2024-03-21T23:15:45,Romance,Game Console,Standard,DE,81,78,0.92,4,2.55,3.5,Yes,1,2,0
SSN103657,USR5296,2024-08-05T03:09:41,2024-08-05T04:34:41,Documentary,Mobile,Premium,Germany,86,43,0.51,3,3.27,3.5,No,2,1,0
SSN103658,USR2794,2024-07-15T19:48:03,2024-07-15T20:16:03,Comedy,Game Console,Basic,Australia,28,28,1,3,2.53,4.2,Yes,1,1,0
SSN103659,USR2681,2024-11-15T11:57:01,2024-11-15T13:54:01,Comedy,Game Console,Premium,UK,118,114,0.99,1,3.37,3.7,No,2,2,0
SSN103660,USR4870,2024-01-05T14:32:59,2024-01-05T16:12:59,Sci-Fi,Smart TV,Basic,Germany,98,85,0.81,3,5.33,2.8,No,2,1,1
SSN103661,USR5189,2024-05-29T08:37:31,2024-05-29T09:20:31,Horror,Tablet,Basic,Germany,41,47,1,2,2.94,4.8,No,1,2,0
SSN103662,USR9515,2024-08-03T21:49:54,2024-08-04T00:20:54,Animation,PC,Basic,India,152,139,0.91,3,1.43,4.7,Yes,0,2,3
SSN103663,USR1395,2024-02-18T15:17:15,2024-02-18T17:41:15,science fiction,Mobile,Standard,Germany,140,96,0.65,1,3.27,3.7,No,2,3,0
SSN103664,USR8053,2024-03-16T20:52:35,2024-03-16T23:43:35,Horror,Smart TV,Standard,Canada,170,129,0.75,2,4.78,4.7,Yes,3,2,0
SSN103665,USR8713,2024-03-26T07:09:27,2024-03-26T08:26:27,Comedy,Tablet,Premium,Canada,76,77,,0,,3.4,No,1,3,0
SSN103666,USR1943,2024-12-19T14:06:27,2024-12-19T15:45:27,Comedy,Smart TV,premium,Germany,95,28,0.26,1,5.05,5,No,1,1,0
SSN103667,USR4555,2024-04-20T00:47:10,2024-04-20T03:46:10,Animation,Game Console,Basic,US,179,178,1,0,3.48,3.8,Yes,0,6,1
SSN103668,USR1163,2024-01-20T06:47:40,2024-01-20T08:23:40,Comedy,Game Console,Basic,Brazil,98,47,0.51,2,2.78,3.7,No,1,2,1
SSN103669,USR7556,2024-05-10T10:28:00,2024-05-10T11:13:00,Sci-Fi,Smart TV,Premium,Australia,45,29,0.63,2,4.29,5,No,0,1,0
SSN103670,USR9874,2024-06-02T17:26:11,2024-06-02T17:46:11,Drama,desktop,Basic,US,20,17,0.96,0,5.14,,No,1,0,0
SSN103671,USR1012,2024-11-04T12:02:31,2024-11-04T14:27:31,Action,Tablet,Premium,France,145,122,0.85,3,4.66,4,No,1,3,0
SSN103672,USR7107,2024-06-05T19:40:21,2024-06-05T21:04:21,Documentary,PC,Standard,Australia,85,59,0.68,2,,4,Yes,3,1,0
SSN103673,USR9004,2024-05-09T01:00:37,2024-05-09T02:50:37,Horror,Game Console,Standard,Canada,107,101,0.85,0,2.46,4.3,Yes,0,1,1
SSN103674,USR5033,2024-08-13T17:06:55,2024-08-13T18:13:55,Sci-Fi,Smart TV,Standard,Canada,70,36,0.52,0,5.64,2.7,No,1,1,4
SSN103675,USR6416,2024-05-31T13:51:58,2024-05-31T14:23:58,Action,Smart TV,Premium,US,33,21,0.67,3,3.38,4.5,No,0,1,0
SSN103676,USR7426,2024-08-21T17:48:51,2024-08-21T18:42:51,Horror,Tablet,Basic,France,60,26,0.44,0,3.82,3.3,No,0,2,0
SSN103677,USR7720,2024-06-29T05:09:43,2024-06-29T06:08:43,Comedy,Mobile,Basic,Canada,60,50,0.83,0,5.49,3.5,No,2,0,0
SSN103678,USR1374,2024-07-05T18:41:41,2024-07-05T19:19:41,Sci-Fi,PC,Basic,Brazil,40,6,0.15,1,4.83,,Yes,2,1,1
SSN103679,USR9695,2024-05-04T06:24:24,2024-05-04T07:05:24,Documentary,Smart TV,Premium,Australia,39,23,0.56,2,5.38,5,No,2,3,0
SSN103680,USR6514,2024-11-28T20:26:55,2024-11-28T23:23:55,Documentary,Tablet,Standard,France,174,141,0.82,2,4.35,3.9,Yes,4,2,0
SSN103681,USR5905,2024-12-15T04:34:14,2024-12-15T07:18:14,Drama,Smart TV,Standard,Canada,164,96,0.57,0,3.26,3.3,No,2,2,0
SSN103682,USR4392,2024-11-13T20:58:43,2024-11-13T23:46:43,Comedy,Tablet,Basic,UK,174,92,0.56,0,1.98,4.4,Yes,0,2,0
SSN103683,USR7531,2024-04-18T16:29:57,2024-04-18T17:17:57,Romance,Tablet,Basic,Germany,47,49,1,0,4.09,4.2,No,1,1,1
SSN103684,USR2807,2024-12-17T07:17:26,2024-12-17T08:01:26,Romance,PC,Basic,France,44,35,0.91,1,1.65,3.4,No,1,3,2
SSN103685,USR4345,2024-01-18T19:13:02,2024-01-18T21:38:02,Action,Tablet,Basic,UK,148,119,0.82,2,4.11,5,Yes,0,1,0
SSN103686,USR2120,2024-12-10T10:21:19,2024-12-10T10:50:19,Comedy,console,Basic,Brazil,31,19,0.7,1,4.99,5,No,3,7,1
SSN103687,USR9075,2024-03-23T16:10:59,2024-03-23T18:39:59,Animation,PC,Basic,India,147,138,0.92,2,5.03,3.1,No,0,3,0
SSN103688,USR5577,2024-04-01T11:47:25,2024-04-01T13:42:25,Documentary,Mobile,Standard,UK,115,90,0.79,2,4.12,3.7,No,3,0,3
SSN103689,USR3787,2024-05-25T23:40:11,2024-05-26T01:07:11,Documentary,Smart TV,Premium,US,85,76,0.87,1,5.07,,Yes,3,3,0
SSN103690,USR9542,2024-08-18T03:45:28,2024-08-18T04:16:28,Sci-Fi,PC,Basic,Australia,25,25,0.92,2,4.13,4.7,No,1,3,1
SSN103691,USR6276,2024-04-27T03:52:22,2024-04-27T06:27:22,Drama,Tablet,Premium,US,153,120,0.79,2,2.88,4.2,No,2,4,0
SSN103692,USR1180,2024-05-17T08:32:31,2024-05-17T09:58:31,Horror,PC,Standard,Canada,89,87,,2,3.03,2.6,No,1,0,3
