SessionID,UserID,StartTime,EndTime,Genre,DeviceType,SubscriptionType,Region,DurationMinutes,WatchMinutes,CompletionRate,BufferEvents,BitrateMbps,UserRating,PeakHours,PauseCount,VolumeChanges,AdSkips,StartDate,EndDate,StartDateTime,EndDateTime,LocalStartTime,LocalEndTime,LocalStartHour,LocalEndHour,Cluster,SubscriptionType_clean,Genre_encoded,DeviceType_encoded,SubscriptionType_clean_encoded
SSN103994,USR2554,16:53:32,19:08:32,animation,game console,Basic,United Kingdom,138,136,1,1,393,3.2,No,1,3,2,30/04/2024,30/04/2024,2024-04-30 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-04-30 01:00:00+01:00,2024-04-30 01:00:00+01:00,1,1,3,basic,1,1,0
SSN103995,USR6325,15:41:15,18:03:15,action,game console,Premium,Canada,141,111,0.78,2,376,5,No,1,1,0,25/09/2024,25/09/2024,2024-09-25 00:00:00+00:00,2024-09-25 00:00:00+00:00,2024-09-24 20:00:00-04:00,2024-09-24 20:00:00-04:00,20,20,1,premium,0,1,1
SSN103996,USR1310,11:45:37,13:31:37,action,phone,Premium,India,108,53,0.58,4,33,4.7,No,1,4,0,23/04/2024,23/04/2024,2024-04-23 00:00:00+00:00,2024-04-23 00:00:00+00:00,2024-04-23 05:30:00+05:30,2024-04-23 05:30:00+05:30,5,5,2,premium,0,3,1
SSN103997,USR6819,07:35:59,09:56:59,comedy,game console,Premium,Australia,139,106,0.77,1,432,,No,2,1,0,25/05/2024,25/05/2024,2024-05-25 00:00:00+00:00,2024-05-25 00:00:00+00:00,2024-05-25 10:00:00+10:00,2024-05-25 10:00:00+10:00,10,10,1,premium,3,1,1
SSN103998,USR5220,07:19:10,09:00:10,animation,tablet,Premium,Germany,104,76,,2,252,3.8,No,2,6,0,16/09/2024,16/09/2024,2024-09-16 00:00:00+00:00,2024-09-16 00:00:00+00:00,2024-09-16 02:00:00+02:00,2024-09-16 02:00:00+02:00,2,2,3,premium,1,5,1
SSN103999,USR3516,01:21:53,03:13:53,horror,game console,Basic,Canada,112,75,0.68,1,281,4.5,Yes,1,6,0,03/04/2024,03/04/2024,2024-04-03 00:00:00+00:00,2024-04-03 00:00:00+00:00,2024-04-02 20:00:00-04:00,2024-04-02 20:00:00-04:00,20,20,2,basic,6,1,0
SSN104000,USR2824,21:50:33,23:46:33,action,phone,Standard,United Kingdom,118,68,0.62,3,311,4.2,Yes,2,3,0,12/06/2024,12/06/2024,2024-06-12 00:00:00+00:00,2024-06-12 00:00:00+00:00,2024-06-12 01:00:00+01:00,2024-06-12 01:00:00+01:00,1,1,2,standard,0,3,2
SSN104001,USR8811,16:05:38,18:56:38,romance,tablet,Standard,Usa,174,128,0.75,0,238,3.9,No,0,1,1,04/03/2024,04/03/2024,2024-03-04 00:00:00+00:00,2024-03-04 00:00:00+00:00,2024-03-03 19:00:00-05:00,2024-03-03 19:00:00-05:00,19,19,1,standard,7,5,2
SSN104002,USR7556,01:28:38,01:59:38,documentary,smart tv,Basic,Australia,35,30,0.89,3,616,4.8,Yes,3,1,1,26/11/2024,26/11/2024,2024-11-26 00:00:00+00:00,2024-11-26 00:00:00+00:00,2024-11-26 11:00:00+11:00,2024-11-26 11:00:00+11:00,11,11,2,basic,4,4,0
SSN104003,USR3747,01:28:05,02:43:05,animation,smart tv,Basic,Canada,74,46,0.67,0,547,5,Yes,1,2,0,11/12/2024,11/12/2024,2024-12-11 00:00:00+00:00,2024-12-11 00:00:00+00:00,2024-12-10 19:00:00-05:00,2024-12-10 19:00:00-05:00,19,19,2,basic,1,4,0
SSN104004,USR9623,19:00:03,21:01:03,comedy,game console,Basic,India,119,116,0.99,1,404,3.3,Yes,1,2,2,18/01/2024,18/01/2024,2024-01-18 00:00:00+00:00,2024-01-18 00:00:00+00:00,2024-01-18 05:30:00+05:30,2024-01-18 05:30:00+05:30,5,5,3,basic,3,1,0
SSN104005,USR6933,11:49:56,13:15:56,animation,smart tv,Standard,India,78,77,0.89,0,666,4.3,No,2,0,1,05/04/2024,05/04/2024,2024-04-05 00:00:00+00:00,2024-04-05 00:00:00+00:00,2024-04-05 05:30:00+05:30,2024-04-05 05:30:00+05:30,5,5,2,standard,1,4,2
SSN104006,USR5346,12:14:43,12:56:43,horror,phone,Standard,India,39,28,0.69,3,21,4,No,1,3,0,24/11/2024,24/11/2024,2024-11-24 00:00:00+00:00,2024-11-24 00:00:00+00:00,2024-11-24 05:30:00+05:30,2024-11-24 05:30:00+05:30,5,5,0,standard,6,3,2
SSN104007,USR9160,06:02:15,07:59:15,romance,tablet,Basic,Germany,113,88,0.76,1,41,4.1,No,0,1,0,10/03/2024,10/03/2024,2024-03-10 00:00:00+00:00,2024-03-10 00:00:00+00:00,2024-03-10 01:00:00+01:00,2024-03-10 01:00:00+01:00,1,1,1,basic,7,5,0
SSN104008,USR2786,18:57:45,19:38:45,drama,phone,Basic,India,39,21,0.61,1,255,3.4,Yes,2,5,1,09/09/2024,09/09/2024,2024-09-09 00:00:00+00:00,2024-09-09 00:00:00+00:00,2024-09-09 05:30:00+05:30,2024-09-09 05:30:00+05:30,5,5,0,basic,5,3,0
SSN104009,USR6929,08:07:50,11:00:50,documentary,smart tv,Basic,France,171,163,0.95,2,698,3.8,No,2,1,2,06/04/2024,06/04/2024,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,2024-04-06 02:00:00+02:00,2024-04-06 02:00:00+02:00,2,2,1,basic,4,4,0
SSN104010,USR3805,14:23:04,16:27:04,animation,game console,Basic,Canada,127,89,0.75,2,185,5,No,0,1,0,24/11/2024,24/11/2024,2024-11-24 00:00:00+00:00,2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23 19:00:00-05:00,19,19,1,basic,1,1,0
SSN104011,USR9332,05:10:14,05:50:14,animation,tablet,Basic,Germany,43,33,0.75,2,288,5,No,1,3,0,16/08/2024,16/08/2024,2024-08-16 00:00:00+00:00,2024-08-16 00:00:00+00:00,2024-08-16 02:00:00+02:00,2024-08-16 02:00:00+02:00,2,2,2,basic,1,5,0
SSN104012,USR1879,00:57:38,03:54:38,science fiction,phone,Standard,France,178,120,0.7,1,523,3.9,Yes,1,1,1,17/12/2024,17/12/2024,2024-12-17 00:00:00+00:00,2024-12-17 00:00:00+00:00,2024-12-17 01:00:00+01:00,2024-12-17 01:00:00+01:00,1,1,1,standard,8,3,2
SSN104013,USR4208,12:01:51,13:28:51,science fiction,game console,Premium,India,87,45,0.52,1,35,4.6,No,0,1,0,14/01/2024,14/01/2024,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,2024-01-14 05:30:00+05:30,2024-01-14 05:30:00+05:30,5,5,2,premium,8,1,1
SSN104014,USR4924,11:46:54,14:46:54,horror,phone,Premium,Germany,179,101,0.58,1,313,4.2,No,1,4,0,28/11/2024,28/11/2024,2024-11-28 00:00:00+00:00,2024-11-28 00:00:00+00:00,2024-11-28 01:00:00+01:00,2024-11-28 01:00:00+01:00,1,1,1,premium,6,3,1
SSN104015,USR4254,21:55:33,23:12:33,action,smart tv,Standard,Australia,74,45,0.62,0,239,3,Yes,3,0,0,07/03/2024,07/03/2024,2024-03-07 00:00:00+00:00,2024-03-07 00:00:00+00:00,2024-03-07 11:00:00+11:00,2024-03-07 11:00:00+11:00,11,11,0,standard,0,4,2
SSN104016,USR8875,11:52:46,12:14:46,science fiction,game console,Standard,France,23,19,0.74,1,411,,No,3,4,0,21/11/2024,21/11/2024,2024-11-21 00:00:00+00:00,2024-11-21 00:00:00+00:00,2024-11-21 01:00:00+01:00,2024-11-21 01:00:00+01:00,1,1,0,standard,8,1,2
SSN104017,USR5073,10:48:36,13:06:36,science fiction,game console,Standard,India,136,85,0.62,1,249,3.8,No,0,1,2,21/08/2024,21/08/2024,2024-08-21 00:00:00+00:00,2024-08-21 00:00:00+00:00,2024-08-21 05:30:00+05:30,2024-08-21 05:30:00+05:30,5,5,3,standard,8,1,2
SSN104018,USR2897,03:08:33,05:32:33,horror,smart tv,Premium,Brazil,144,143,0.97,3,494,4.6,No,0,0,0,26/08/2024,26/08/2024,2024-08-26 00:00:00+00:00,2024-08-26 00:00:00+00:00,2024-08-25 21:00:00-03:00,2024-08-25 21:00:00-03:00,21,21,1,premium,6,4,1
SSN104019,USR6951,05:45:51,07:39:51,action,game console,Basic,Germany,116,72,0.65,1,397,3.2,No,1,4,0,11/01/2024,11/01/2024,2024-01-11 00:00:00+00:00,2024-01-11 00:00:00+00:00,2024-01-11 01:00:00+01:00,2024-01-11 01:00:00+01:00,1,1,3,basic,0,1,0
SSN104020,USR6196,04:46:56,06:31:56,animation,game console,Basic,United Kingdom,108,71,0.67,0,463,4.3,No,0,3,0,28/07/2024,28/07/2024,2024-07-28 00:00:00+00:00,2024-07-28 00:00:00+00:00,2024-07-28 01:00:00+01:00,2024-07-28 01:00:00+01:00,1,1,2,basic,1,1,0
SSN104021,USR9977,18:27:06,21:04:06,science fiction,tablet,Basic,India,155,91,0.6,1,282,2.5,Yes,1,1,0,06/07/2024,06/07/2024,2024-07-06 00:00:00+00:00,2024-07-06 00:00:00+00:00,2024-07-06 05:30:00+05:30,2024-07-06 05:30:00+05:30,5,5,3,basic,8,5,0
SSN104022,USR3141,00:20:16,01:22:16,horror,tablet,Basic,Canada,59,59,0.94,0,424,4.6,Yes,2,3,1,05/01/2024,05/01/2024,2024-01-05 00:00:00+00:00,2024-01-05 00:00:00+00:00,2024-01-04 19:00:00-05:00,2024-01-04 19:00:00-05:00,19,19,2,basic,6,5,0
SSN104023,USR9026,16:32:00,17:44:00,action,smart tv,Standard,Canada,72,71,0.98,2,472,2.6,No,1,2,2,17/05/2024,17/05/2024,2024-05-17 00:00:00+00:00,2024-05-17 00:00:00+00:00,2024-05-16 20:00:00-04:00,2024-05-16 20:00:00-04:00,20,20,0,standard,0,4,2
SSN104024,USR9732,14:59:11,17:44:11,romance,tablet,Premium,Brazil,164,131,0.79,0,393,3.8,No,3,3,0,07/09/2024,07/09/2024,2024-09-07 00:00:00+00:00,2024-09-07 00:00:00+00:00,2024-09-06 21:00:00-03:00,2024-09-06 21:00:00-03:00,21,21,1,premium,7,5,1
SSN104025,USR8834,06:58:33,08:20:33,drama,smart tv,Standard,Brazil,82,79,0.94,1,286,4.3,No,2,1,1,29/02/2024,29/02/2024,2024-02-29 00:00:00+00:00,2024-02-29 00:00:00+00:00,2024-02-28 21:00:00-03:00,2024-02-28 21:00:00-03:00,21,21,2,standard,5,4,2
SSN104026,USR1893,00:38:51,02:03:51,documentary,game console,Basic,United Kingdom,85,77,0.92,0,39,3.6,Yes,3,1,1,15/05/2024,15/05/2024,2024-05-15 00:00:00+00:00,2024-05-15 00:00:00+00:00,2024-05-15 01:00:00+01:00,2024-05-15 01:00:00+01:00,1,1,0,basic,4,1,0
SSN104027,USR9289,19:58:52,20:30:52,science fiction,phone,Standard,Germany,34,12,0.49,2,368,5,Yes,2,3,0,25/09/2024,25/09/2024,2024-09-25 00:00:00+00:00,2024-09-25 00:00:00+00:00,2024-09-25 02:00:00+02:00,2024-09-25 02:00:00+02:00,2,2,2,standard,8,3,2
SSN104028,USR5879,15:46:36,17:55:36,drama,phone,Standard,Canada,133,130,0.99,5,163,3.8,No,3,2,2,09/02/2024,09/02/2024,2024-02-09 00:00:00+00:00,2024-02-09 00:00:00+00:00,2024-02-08 19:00:00-05:00,2024-02-08 19:00:00-05:00,19,19,1,standard,5,3,2
SSN104029,USR7385,12:25:22,15:14:22,documentary,phone,Basic,Australia,167,118,0.67,1,305,5,No,1,6,0,30/04/2024,30/04/2024,2024-04-30 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-04-30 10:00:00+10:00,2024-04-30 10:00:00+10:00,10,10,1,basic,4,3,0
SSN104030,USR3383,12:39:48,15:36:48,drama,game console,Premium,France,176,151,0.86,0,384,,No,2,3,0,03/01/2024,03/01/2024,2024-01-03 00:00:00+00:00,2024-01-03 00:00:00+00:00,2024-01-03 01:00:00+01:00,2024-01-03 01:00:00+01:00,1,1,1,premium,5,1,1
SSN104031,USR3516,14:12:42,16:34:42,comedy,phone,Basic,Usa,142,84,0.63,0,323,4.5,No,0,5,3,15/10/2024,15/10/2024,2024-10-15 00:00:00+00:00,2024-10-15 00:00:00+00:00,2024-10-14 20:00:00-04:00,2024-10-14 20:00:00-04:00,20,20,1,basic,3,3,0
SSN104032,USR8349,15:53:28,17:24:28,animation,phone,Premium,United Kingdom,93,75,0.85,2,18,4.1,No,1,2,0,31/03/2024,31/03/2024,2024-03-31 00:00:00+00:00,2024-03-31 00:00:00+00:00,2024-03-31 00:00:00+00:00,2024-03-31 00:00:00+00:00,0,0,2,premium,1,3,1
SSN104033,USR9033,02:30:51,03:42:51,documentary,game console,Premium,France,74,24,0.32,2,34,4.2,No,2,1,0,20/11/2024,20/11/2024,2024-11-20 00:00:00+00:00,2024-11-20 00:00:00+00:00,2024-11-20 01:00:00+01:00,2024-11-20 01:00:00+01:00,1,1,2,premium,4,1,1
SSN104034,USR3587,20:29:39,21:00:39,drama,game console,Standard,Brazil,29,29,0.81,0,293,3.6,Yes,2,3,1,23/06/2024,23/06/2024,2024-06-23 00:00:00+00:00,2024-06-23 00:00:00+00:00,2024-06-22 21:00:00-03:00,2024-06-22 21:00:00-03:00,21,21,0,standard,5,1,2
SSN104035,USR1423,13:32:32,13:56:32,documentary,game console,Standard,Brazil,23,24,0.99,0,54,4,No,1,0,2,09/09/2024,09/09/2024,2024-09-09 00:00:00+00:00,2024-09-09 00:00:00+00:00,2024-09-08 21:00:00-03:00,2024-09-08 21:00:00-03:00,21,21,0,standard,4,1,2
SSN104036,USR5736,05:27:05,05:47:05,action,smart tv,Basic,Usa,20,17,0.86,2,578,4.2,No,3,1,0,14/09/2024,14/09/2024,2024-09-14 00:00:00+00:00,2024-09-14 00:00:00+00:00,2024-09-13 20:00:00-04:00,2024-09-13 20:00:00-04:00,20,20,0,basic,0,4,0
SSN104037,USR9660,07:10:13,09:11:13,drama,tablet,Basic,France,117,81,,0,,4.8,No,1,1,0,05/05/2024,05/05/2024,2024-05-05 00:00:00+00:00,2024-05-05 00:00:00+00:00,2024-05-05 02:00:00+02:00,2024-05-05 02:00:00+02:00,2,2,1,basic,5,5,0
SSN104038,USR8877,11:05:37,12:35:37,animation,phone,Basic,France,90,89,,1,531,4.3,No,2,2,3,01/11/2024,01/11/2024,2024-11-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,2024-11-01 01:00:00+01:00,2024-11-01 01:00:00+01:00,1,1,2,basic,1,3,0
SSN104039,USR4149,14:36:28,15:26:28,science fiction,tablet,Premium,India,46,42,0.9,0,305,4.4,No,3,3,0,07/12/2024,07/12/2024,2024-12-07 00:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 05:30:00+05:30,2024-12-07 05:30:00+05:30,5,5,2,premium,8,5,1
SSN104040,USR7335,06:29:44,09:23:44,animation,game console,Premium,Brazil,175,110,0.62,2,311,4.7,No,0,2,0,13/11/2024,13/11/2024,2024-11-13 00:00:00+00:00,2024-11-13 00:00:00+00:00,2024-11-12 21:00:00-03:00,2024-11-12 21:00:00-03:00,21,21,1,premium,1,1,1
SSN104041,USR1618,03:50:52,06:45:52,animation,tablet,Standard,Canada,177,175,0.99,2,389,,No,0,1,1,18/03/2024,18/03/2024,2024-03-18 00:00:00+00:00,2024-03-18 00:00:00+00:00,2024-03-17 20:00:00-04:00,2024-03-17 20:00:00-04:00,20,20,1,standard,1,5,2
SSN104042,USR3872,22:22:09,23:12:09,animation,smart tv,Standard,India,46,38,0.86,0,537,3.7,Yes,1,1,0,20/04/2024,20/04/2024,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-04-20 05:30:00+05:30,2024-04-20 05:30:00+05:30,5,5,0,standard,1,4,2
SSN104043,USR5142,09:17:10,10:47:10,horror,tablet,Basic,Australia,91,92,0.99,0,334,4.4,No,1,1,0,04/12/2024,04/12/2024,2024-12-04 00:00:00+00:00,2024-12-04 00:00:00+00:00,2024-12-04 11:00:00+11:00,2024-12-04 11:00:00+11:00,11,11,2,basic,6,5,0
SSN104044,USR3542,09:44:33,10:11:33,documentary,game console,Standard,Canada,27,23,0.84,1,451,3.8,No,3,1,0,15/05/2024,15/05/2024,2024-05-15 00:00:00+00:00,2024-05-15 00:00:00+00:00,2024-05-14 20:00:00-04:00,2024-05-14 20:00:00-04:00,20,20,0,standard,4,1,2
SSN104045,USR7622,13:03:57,16:00:57,drama,game console,Standard,Australia,179,100,0.58,1,396,5,No,5,1,2,18/09/2024,18/09/2024,2024-09-18 00:00:00+00:00,2024-09-18 00:00:00+00:00,2024-09-18 10:00:00+10:00,2024-09-18 10:00:00+10:00,10,10,1,standard,5,1,2
SSN104046,USR3958,06:47:39,07:55:39,horror,phone,Standard,Brazil,69,53,0.83,0,334,3.7,No,0,1,3,07/03/2024,07/03/2024,2024-03-07 00:00:00+00:00,2024-03-07 00:00:00+00:00,2024-03-06 21:00:00-03:00,2024-03-06 21:00:00-03:00,21,21,0,standard,6,3,2
SSN104047,USR9920,05:46:30,07:35:30,science fiction,tablet,Basic,Australia,111,85,0.77,1,288,4.2,No,0,2,1,28/04/2024,28/04/2024,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,2024-04-28 10:00:00+10:00,2024-04-28 10:00:00+10:00,10,10,1,basic,8,5,0
SSN104048,USR2541,00:11:54,01:25:54,drama,smart tv,Standard,Brazil,74,69,0.94,0,575,4.2,Yes,1,3,2,29/05/2024,29/05/2024,2024-05-29 00:00:00+00:00,2024-05-29 00:00:00+00:00,2024-05-28 21:00:00-03:00,2024-05-28 21:00:00-03:00,21,21,2,standard,5,4,2
SSN104049,USR8505,13:02:45,15:59:45,documentary,game console,Basic,Australia,177,121,0.7,1,307,5,No,1,2,1,02/12/2024,02/12/2024,2024-12-02 00:00:00+00:00,2024-12-02 00:00:00+00:00,2024-12-02 11:00:00+11:00,2024-12-02 11:00:00+11:00,11,11,1,basic,4,1,0
SSN104050,USR1677,00:26:19,00:52:19,animation,tablet,Premium,Usa,23,15,0.73,0,425,3.2,Yes,0,6,0,25/02/2024,25/02/2024,2024-02-25 00:00:00+00:00,2024-02-25 00:00:00+00:00,2024-02-24 19:00:00-05:00,2024-02-24 19:00:00-05:00,19,19,0,premium,1,5,1
SSN104051,USR8022,20:16:02,22:32:02,comedy,phone,Standard,France,136,61,0.41,0,418,5,Yes,2,3,2,11/11/2024,11/11/2024,2024-11-11 00:00:00+00:00,2024-11-11 00:00:00+00:00,2024-11-11 01:00:00+01:00,2024-11-11 01:00:00+01:00,1,1,2,standard,3,3,2
SSN104052,USR1535,20:51:53,22:31:53,horror,game console,Standard,India,103,91,0.9,2,,1.5,Yes,2,7,1,21/02/2024,21/02/2024,2024-02-21 00:00:00+00:00,2024-02-21 00:00:00+00:00,2024-02-21 05:30:00+05:30,2024-02-21 05:30:00+05:30,5,5,3,standard,6,1,2
SSN104053,USR8887,11:56:50,13:22:50,horror,game console,Premium,United Kingdom,87,76,,0,303,4,No,2,0,0,06/07/2024,06/07/2024,2024-07-06 00:00:00+00:00,2024-07-06 00:00:00+00:00,2024-07-06 01:00:00+01:00,2024-07-06 01:00:00+01:00,1,1,2,premium,6,1,1
SSN104054,USR5335,17:28:51,18:42:51,action,smart tv,Basic,United Kingdom,75,56,0.77,2,668,3.1,No,1,2,3,26/08/2024,26/08/2024,2024-08-26 00:00:00+00:00,2024-08-26 00:00:00+00:00,2024-08-26 01:00:00+01:00,2024-08-26 01:00:00+01:00,1,1,0,basic,0,4,0
SSN104055,USR4016,13:35:07,16:02:07,horror,phone,Premium,United Kingdom,148,119,,3,347,4.1,No,1,3,0,06/10/2024,06/10/2024,2024-10-06 00:00:00+00:00,2024-10-06 00:00:00+00:00,2024-10-06 01:00:00+01:00,2024-10-06 01:00:00+01:00,1,1,1,premium,6,3,1
SSN104056,USR1698,02:49:27,03:29:27,drama,smart tv,Standard,Usa,42,12,0.38,4,225,4.1,No,3,4,3,03/03/2024,03/03/2024,2024-03-03 00:00:00+00:00,2024-03-03 00:00:00+00:00,2024-03-02 19:00:00-05:00,2024-03-02 19:00:00-05:00,19,19,0,standard,5,4,2
SSN104057,USR7236,01:06:35,03:47:35,comedy,smart tv,Premium,Brazil,164,160,,1,399,3.6,Yes,0,2,0,01/09/2024,01/09/2024,2024-09-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,2024-08-31 21:00:00-03:00,2024-08-31 21:00:00-03:00,21,21,1,premium,3,4,1
SSN104058,USR9821,04:17:06,06:56:06,action,smart tv,Premium,Brazil,158,148,0.96,2,501,4.6,No,2,1,0,01/02/2024,01/02/2024,2024-02-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,2024-01-31 21:00:00-03:00,2024-01-31 21:00:00-03:00,21,21,1,premium,0,4,1
SSN104059,USR4939,08:41:19,09:46:19,science fiction,smart tv,Standard,Usa,63,54,0.88,1,516,3.9,No,1,1,0,20/01/2024,20/01/2024,2024-01-20 00:00:00+00:00,2024-01-20 00:00:00+00:00,2024-01-19 19:00:00-05:00,2024-01-19 19:00:00-05:00,19,19,0,standard,8,4,2
SSN104060,USR6729,22:30:23,23:52:23,comedy,game console,Premium,Germany,86,72,0.9,0,462,3.1,Yes,3,6,0,18/07/2024,18/07/2024,2024-07-18 00:00:00+00:00,2024-07-18 00:00:00+00:00,2024-07-18 02:00:00+02:00,2024-07-18 02:00:00+02:00,2,2,0,premium,3,1,1
SSN104061,USR5544,03:15:50,05:39:50,documentary,game console,Basic,Canada,149,114,0.78,0,371,3.7,No,2,3,1,06/08/2024,06/08/2024,2024-08-06 00:00:00+00:00,2024-08-06 00:00:00+00:00,2024-08-05 20:00:00-04:00,2024-08-05 20:00:00-04:00,20,20,3,basic,4,1,0
SSN104062,USR2879,07:16:49,09:48:49,romance,game console,Standard,Brazil,154,150,0.99,1,454,4.8,No,1,0,1,17/10/2024,17/10/2024,2024-10-17 00:00:00+00:00,2024-10-17 00:00:00+00:00,2024-10-16 21:00:00-03:00,2024-10-16 21:00:00-03:00,21,21,1,standard,7,1,2
SSN104063,USR8647,01:31:13,03:08:13,action,phone,Basic,Brazil,95,23,0.26,1,345,3.4,Yes,0,2,1,21/07/2024,21/07/2024,2024-07-21 00:00:00+00:00,2024-07-21 00:00:00+00:00,2024-07-20 21:00:00-03:00,2024-07-20 21:00:00-03:00,21,21,0,basic,0,3,0
SSN104064,USR7447,23:47:38,00:16:38,comedy,game console,Premium,Germany,28,30,0.99,1,453,3.5,Yes,2,5,0,08/09/2024,09/09/2024,2024-09-08 00:00:00+00:00,2024-09-09 00:00:00+00:00,2024-09-08 02:00:00+02:00,2024-09-09 02:00:00+02:00,2,2,0,premium,3,1,1
SSN104065,USR5651,04:08:17,05:27:17,comedy,tablet,Premium,Brazil,80,58,0.7,1,,3.6,No,1,1,0,17/04/2024,17/04/2024,2024-04-17 00:00:00+00:00,2024-04-17 00:00:00+00:00,2024-04-16 21:00:00-03:00,2024-04-16 21:00:00-03:00,21,21,0,premium,3,5,1
SSN104066,USR3468,15:40:46,18:33:46,animation,game console,Premium,Brazil,172,168,0.99,1,364,3.1,No,0,2,0,02/01/2024,02/01/2024,2024-01-02 00:00:00+00:00,2024-01-02 00:00:00+00:00,2024-01-01 21:00:00-03:00,2024-01-01 21:00:00-03:00,21,21,3,premium,1,1,1
SSN104067,USR5952,11:20:04,12:14:04,comedy,phone,Basic,Canada,54,47,0.96,2,24,3.3,No,1,1,2,27/08/2024,27/08/2024,2024-08-27 00:00:00+00:00,2024-08-27 00:00:00+00:00,2024-08-26 20:00:00-04:00,2024-08-26 20:00:00-04:00,20,20,0,basic,3,3,0
SSN104068,USR7116,06:32:38,07:26:38,drama,tablet,Standard,Germany,51,56,,2,281,3,No,1,4,1,29/03/2024,29/03/2024,2024-03-29 00:00:00+00:00,2024-03-29 00:00:00+00:00,2024-03-29 01:00:00+01:00,2024-03-29 01:00:00+01:00,1,1,0,standard,5,5,2
SSN104069,USR3885,05:15:04,07:40:04,documentary,game console,Basic,Usa,146,141,0.92,1,367,,No,3,1,0,30/01/2024,30/01/2024,2024-01-30 00:00:00+00:00,2024-01-30 00:00:00+00:00,2024-01-29 19:00:00-05:00,2024-01-29 19:00:00-05:00,19,19,1,basic,4,1,0
SSN104070,USR3227,12:43:54,13:22:54,action,phone,Standard,Australia,39,38,1,1,462,4,No,2,3,0,08/08/2024,08/08/2024,2024-08-08 00:00:00+00:00,2024-08-08 00:00:00+00:00,2024-08-08 10:00:00+10:00,2024-08-08 10:00:00+10:00,10,10,0,standard,0,3,2
SSN104071,USR7772,02:06:29,04:59:29,drama,game console,Premium,Canada,173,128,0.74,0,512,4.9,No,2,2,0,07/06/2024,07/06/2024,2024-06-07 00:00:00+00:00,2024-06-07 00:00:00+00:00,2024-06-06 20:00:00-04:00,2024-06-06 20:00:00-04:00,20,20,1,premium,5,1,1
SSN104072,USR4262,14:08:59,15:01:59,drama,phone,Standard,Brazil,54,36,0.7,2,256,4.1,No,2,4,0,27/04/2024,27/04/2024,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,2024-04-26 21:00:00-03:00,2024-04-26 21:00:00-03:00,21,21,2,standard,5,3,2
SSN104073,USR5340,18:59:00,19:38:00,cartoon,game console,Premium,Brazil,39,29,0.77,2,468,3.2,Yes,0,3,0,02/08/2024,02/08/2024,2024-08-02 00:00:00+00:00,2024-08-02 00:00:00+00:00,2024-08-01 21:00:00-03:00,2024-08-01 21:00:00-03:00,21,21,0,premium,2,1,1
SSN104074,USR9514,05:35:16,06:31:16,science fiction,game console,Standard,Usa,58,36,0.68,1,5,3.2,No,1,1,2,07/08/2024,07/08/2024,2024-08-07 00:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-06 20:00:00-04:00,2024-08-06 20:00:00-04:00,20,20,0,standard,8,1,2
SSN104075,USR4452,07:46:45,10:23:45,romance,game console,Basic,France,155,121,0.76,0,446,4.3,No,1,1,3,07/12/2024,07/12/2024,2024-12-07 00:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+01:00,2024-12-07 01:00:00+01:00,1,1,1,basic,7,1,0
SSN104076,USR4423,11:11:51,14:11:51,romance,game console,Basic,Germany,184,162,,0,369,3,No,0,1,0,24/03/2024,24/03/2024,2024-03-24 00:00:00+00:00,2024-03-24 00:00:00+00:00,2024-03-24 01:00:00+01:00,2024-03-24 01:00:00+01:00,1,1,3,basic,7,1,0
SSN104077,USR4641,11:50:24,13:12:24,drama,phone,Standard,India,81,80,1,2,277,3.6,No,2,1,2,17/11/2024,17/11/2024,2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,2024-11-17 05:30:00+05:30,2024-11-17 05:30:00+05:30,5,5,0,standard,5,3,2
SSN104078,USR8429,02:18:59,04:10:59,science fiction,phone,Premium,India,116,69,0.61,3,459,3.7,No,3,6,0,26/08/2024,26/08/2024,2024-08-26 00:00:00+00:00,2024-08-26 00:00:00+00:00,2024-08-26 05:30:00+05:30,2024-08-26 05:30:00+05:30,5,5,3,premium,8,3,1
SSN104079,USR1215,06:23:04,08:10:04,romance,game console,Basic,France,107,82,0.76,1,,,No,0,2,0,17/04/2024,17/04/2024,2024-04-17 00:00:00+00:00,2024-04-17 00:00:00+00:00,2024-04-17 02:00:00+02:00,2024-04-17 02:00:00+02:00,2,2,3,basic,7,1,0
SSN104080,USR1693,13:07:48,13:31:48,science fiction,phone,Premium,India,23,24,0.96,0,421,4.1,No,0,2,0,14/03/2024,14/03/2024,2024-03-14 00:00:00+00:00,2024-03-14 00:00:00+00:00,2024-03-14 05:30:00+05:30,2024-03-14 05:30:00+05:30,5,5,0,premium,8,3,1
